label,line
支付利息,及利息9600元（暂算至2009年9月3日，此后按月息1%计算）
支付利息,支付利息。
支付利息,并支付利息（自2008年5月13日起按月息2.5分计算至实际履行之日止）
支付利息,并支付利息5850元（暂算至2009年1月7日，诉讼过程中变更为：5850元利息实际算至2009年1月6日，以后的利息付至借款本金清偿完毕之日）；
支付利息,利息9800元
支付利息,利息9800元
支付利息,并支付利息（按月利率20‰从起诉日算至法院判决给付之日）
支付利息,及相应利息7200元
支付利息,支付利息（自2007年6月27日起至判决确认之日止，按每日万分之二点一计算）
支付利息,并支付利息（按银行同期贷款利率从2009年8月1日起计息）
支付利息,及利息4800元，合计人民币24800元，起诉后至实际支付之日仍按月息1分计算
支付利息,及支付自2009年4月21日起至款项清偿日止按银行贷款利率计算的利息
支付利息,并支付利息（按银行同期贷款利率从2009年7月1日起算至实际给付日）
支付利息,及利息，利息自借款之日起按月利率30‰计算
支付利息,利息9800元
支付利息,及利息493.50元（利息从2009年6月1日起计算至2009年7月20日止，2009年7月21日以后的利息按欠款本金的每日万分之二点一另行计算）
支付利息,支付利息人民币1800元
支付利息,并支付自2009年2月1日起按银行同期贷款利率计算至判决履行日止的利息
支付利息,及利息（自起诉之日起至还款之日止按银行同期贷款基准利率计算）
支付利息,利息6600元，（2006年12月26日至2009年6月16日止，月利息1分）
支付利息,及利息（从起诉之日起按银行同期贷款利率计算至实际还款之日止）
支付利息,并支付自起诉之日起至实际偿付之日止按中国人民银行规定的金融机构计收逾期贷款的利率计算的利息
支付利息,2.被告支付自2008年2月21日起至付清借款之日止的利息（按日万分之4.2计算）；
支付利息,并支付利息（从2009年2月5日开始至本金某某止按银行同期贷款基准利率计算）。
支付利息,支付逾期利息（利息按中国人民银行规定的同期同类贷款利率计算从起诉日起算至付清借款日止）；
支付利息,及2008年9月21日至还款日的利息（2008年9月21日至2008年11月15日按月利率9.6‰计算，）
支付利息,并按约定利率支付利息。
支付利息,及利息1875元，共计26875元（按月利率2.5%从2008年9月22日至2008年12月21日止，以后的利息计算至被告付清欠款为止）；
支付利息,及利息（自1994年12月20日起按月利率1%计算至实际偿付之日止）。
支付利息,并支付利息2.7万元（从2007年10月30日算至2008年10月30日按月息1分半计算）。
支付利息,在到期后，被告支付原告利息73000元，
支付利息,及约定利息（自2008年9月1日起至借款还清之止按月利率2%计算）；
支付利息,及利息（从起诉之日起至实际支付日，月利率按1%计算）。
支付利息,及从2007年6月19日起至款项付清之日止按月利率1.5％计算的利息。
支付利息,支付利息（自起诉之日起按每日万分之二点一），
支付利息,及自2008年3月8日起按3%月利率计付至2008年12月8日9个月的利息共170100元，
支付利息,及利息350000元，
支付利息,及利息（从起诉日起按银行同期个人贷款利率计付至实际履行之日止）。
支付利息,及利息4480元。
支付利息,及利息（自起诉之日起按银行同期贷款利率计付至实际履行之日止）。
支付利息,利息3832.5元；
支付利息,及利息6800元。
支付利息,支付利息1，500元（自借款日起按银行利息计算）。
支付利息,及利息（从2007年5月28日起按银行同期贷款利率的四倍计付至实际履行之日止），共计442500元。
支付利息,及利息（自2008年9月26日起按月利率3%计算）；
支付利息,支付利息2380元，
支付利息,利息1万元（自2008年8月22日起至偿还完毕之日止，按同期银行利率计算）；
支付利息,并支付利息（按人民银行规定的金融机构同期贷款利率，从起诉之日计算至实际还款之日止）。
支付利息,并按月利率2.5%支付利息。
支付利息,支付利息8260元。
支付利息,及支付利息4，800元，
支付利息,及利息（利息按约定3分计算，从借款之日起，算至被告履行还款之日止），
支付利息,及利息，
支付利息,归还借款本息56万元，
支付利息,2、戎爱明、叶玉娣赔偿利息20万元（从2007年11月起算，以月利率1%为标准，共计十个月，利息合计为20万元）。
支付利息,及自2008年9月22日起按月利率1.5分计算到判决确定履行之日止的利息。
支付利息,及赔偿逾期利息（从2008年1月1日起至判决确定之日止，按日万分之二点一的标准计算）；
支付利息,并支付自2008年2月7日起按银行同期贷款利率计算的利息。
支付利息,并支付利息1327.2元（自2008年11月1日起按银行同期贷款利率计算至2009年8月23日止，之后至款清之日止的利息另行计算）；
支付利息,及利息，
支付利息,并支付自2009年9月5日起至借款归还日止按月利率1%计算的利息。
支付利息,支付利息（自2008年农历3月1日起至履行完毕之日止按月利率1%计算）。
支付利息,及支付自2008年2月4日起至款付清日止按月利息1%计算的利息）。
支付利息,并支付利息（利息从2008年9月份开始，按月利率2%计算至被告付清本金止）。
支付利息,支付利息9000元，
支付利息,及相应利息20550元（按日万分之三计算至2009年9月16日止，此后另计），
支付利息,及利息（自起诉之日起按银行同期同类贷款利率计付至实际履行之日止）。
支付利息,并支付利息
支付利息,并支付从借款日至付清日的利息，利息按照银行贷款利率计算。
支付利息,及其利息（利息从2000年1月23日起按月利率10‰计算至款还清日止）；
支付利息,2、被告偿付原告55000元的借款利息损失，从2009年6月30日起至判决确定履行支付借款之日止，按每日万分之二点一利率计算（诉后增加的诉讼请求）；
支付利息,并支付利息（自起诉之日起至实际还款日止按本金人民币450000元根据人民银行规定的同期贷款利率计息）。
支付利息,并支付2008年6月12日至2009年4月12日止按银行同期贷款年利率6.21%计算的利息1556.8元；
支付利息,及其利息（以每日万分之二点一，自2008年12月18日计算至实际清偿之日）。
支付利息,支付利息3600元。
支付利息,庭审中原告称被告已支付利息3.2万元。
支付利息,并支付利息3600元（利息计算方式：20000元的计算标准：天数从2008年11月13日到2009年9月30日算它310天，利率万分之二点一，利息为1302元；50000元的计算标准：天数从2008年11月13日到2009年9月30日算它310天，利率万分之二点一，利息为3255元，两笔利息共计4557元，原告要求被告支付逾期利息3600元）。
支付利息,及利息24120元（从2008年4月28日起按月息3分计算至2009年6月9日止，之后利息按月息3分计算至实际付清之日止，合计人民币84120元；
支付利息,并按照银行同期贷款利率的四倍支付自2008年5月14日起至起诉之日止的借款利息；
